index,author,date,post,sentiment
169,KaiserThorin,Sep 04 2022,400000,positive
169,KaiserThorin,Sep 04 2022,Resistance,positive
169,KaiserThorin,Sep 04 2022,Rating,positive
169,KaiserThorin,Sep 04 2022,15,positive
169,KaiserThorin,Sep 04 2022,Incoming,positive
169,KaiserThorin,Sep 04 2022,Healing,positive
169,KaiserThorin,Sep 04 2022,maybe,positive
169,KaiserThorin,Sep 04 2022,2,positive
169,KaiserThorin,Sep 04 2022,bpe,positive
169,KaiserThorin,Sep 04 2022,taking,positive
169,KaiserThorin,Sep 04 2022,leftovers,positive
169,KaiserThorin,Sep 04 2022,composure,positive
169,KaiserThorin,Sep 04 2022,third,positive
169,KaiserThorin,Sep 04 2022,age,positive
169,KaiserThorin,Sep 04 2022,create,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,tanks,positive
169,KaiserThorin,Sep 04 2022,heal,positive
169,KaiserThorin,Sep 04 2022,easier,positive
169,KaiserThorin,Sep 04 2022,trade,positive
169,KaiserThorin,Sep 04 2022,would,positive
169,KaiserThorin,Sep 04 2022,one,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,active,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,played,positive
169,KaiserThorin,Sep 04 2022,would,positive
169,KaiserThorin,Sep 04 2022,overwrite,positive
169,KaiserThorin,Sep 04 2022,current,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,minstrel,positive
169,KaiserThorin,Sep 04 2022,player,positive
169,KaiserThorin,Sep 04 2022,make,positive
169,KaiserThorin,Sep 04 2022,decision,positive
169,KaiserThorin,Sep 04 2022,based,positive
169,KaiserThorin,Sep 04 2022,situation,positive
169,KaiserThorin,Sep 04 2022,play,positive
169,KaiserThorin,Sep 04 2022,best,positive
169,KaiserThorin,Sep 04 2022,powerfull,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,buff,positive
169,KaiserThorin,Sep 04 2022,group,positive
169,KaiserThorin,Sep 04 2022,Especially,positive
169,KaiserThorin,Sep 04 2022,raid,positive
169,KaiserThorin,Sep 04 2022,offers,positive
169,KaiserThorin,Sep 04 2022,minstrel,positive
169,KaiserThorin,Sep 04 2022,player,positive
169,KaiserThorin,Sep 04 2022,opportunity,positive
169,KaiserThorin,Sep 04 2022,increase,positive
169,KaiserThorin,Sep 04 2022,capability,positive
169,KaiserThorin,Sep 04 2022,raid,positive
169,KaiserThorin,Sep 04 2022,based,positive
169,KaiserThorin,Sep 04 2022,situation,positive
169,KaiserThorin,Sep 04 2022,raid,positive
169,KaiserThorin,Sep 04 2022,trying,positive
169,KaiserThorin,Sep 04 2022,challenge,positive
169,KaiserThorin,Sep 04 2022,T2,positive
169,KaiserThorin,Sep 04 2022,couple,positive
169,KaiserThorin,Sep 04 2022,poorly,positive
169,KaiserThorin,Sep 04 2022,equiped,positive
169,KaiserThorin,Sep 04 2022,fellows,positive
169,KaiserThorin,Sep 04 2022,minstrel,positive
169,KaiserThorin,Sep 04 2022,may,positive
169,KaiserThorin,Sep 04 2022,decide,positive
169,KaiserThorin,Sep 04 2022,play,positive
169,KaiserThorin,Sep 04 2022,antehm,positive
169,KaiserThorin,Sep 04 2022,defensive,positive
169,KaiserThorin,Sep 04 2022,boost,positive
169,KaiserThorin,Sep 04 2022,mitigations,positive
169,KaiserThorin,Sep 04 2022,Otherwise,positive
169,KaiserThorin,Sep 04 2022,minstrel,positive
169,KaiserThorin,Sep 04 2022,facing,positive
169,KaiserThorin,Sep 04 2022,T4,positive
169,KaiserThorin,Sep 04 2022,raid,positive
169,KaiserThorin,Sep 04 2022,may,positive
169,KaiserThorin,Sep 04 2022,alternate,positive
169,KaiserThorin,Sep 04 2022,increasing,positive
169,KaiserThorin,Sep 04 2022,damage,positive
169,KaiserThorin,Sep 04 2022,output,positive
169,KaiserThorin,Sep 04 2022,group,positive
169,KaiserThorin,Sep 04 2022,increasing,positive
169,KaiserThorin,Sep 04 2022,survivability,positive
169,KaiserThorin,Sep 04 2022,tanks,positive
169,KaiserThorin,Sep 04 2022,upcoming,positive
169,KaiserThorin,Sep 04 2022,changes,positive
169,KaiserThorin,Sep 04 2022,Coda,positive
169,KaiserThorin,Sep 04 2022,Melody,positive
169,KaiserThorin,Sep 04 2022,yellow,positive
169,KaiserThorin,Sep 04 2022,trait,positive
169,KaiserThorin,Sep 04 2022,minstrel,positive
169,KaiserThorin,Sep 04 2022,would,positive
169,KaiserThorin,Sep 04 2022,even,positive
169,KaiserThorin,Sep 04 2022,able,positive
169,KaiserThorin,Sep 04 2022,try,positive
169,KaiserThorin,Sep 04 2022,reset,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,cooldown,positive
169,KaiserThorin,Sep 04 2022,fast,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,switch.Also,positive
169,KaiserThorin,Sep 04 2022,ettenmoors,positive
169,KaiserThorin,Sep 04 2022,anthems,positive
169,KaiserThorin,Sep 04 2022,would,positive
169,KaiserThorin,Sep 04 2022,elevate,positive
169,KaiserThorin,Sep 04 2022,importance,positive
169,KaiserThorin,Sep 04 2022,player,positive
169,KaiserThorin,Sep 04 2022,'s,positive
169,KaiserThorin,Sep 04 2022,decision,positive
169,KaiserThorin,Sep 04 2022,play,positive
169,KaiserThorin,Sep 04 2022,right,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,Depending,positive
169,KaiserThorin,Sep 04 2022,group,positive
169,KaiserThorin,Sep 04 2022,'s,positive
169,KaiserThorin,Sep 04 2022,composition,positive
169,KaiserThorin,Sep 04 2022,numbers,positive
169,KaiserThorin,Sep 04 2022,enemy,positive
169,KaiserThorin,Sep 04 2022,facing,positive
169,KaiserThorin,Sep 04 2022,minstrel,positive
169,KaiserThorin,Sep 04 2022,may,positive
169,KaiserThorin,Sep 04 2022,choose,positive
169,KaiserThorin,Sep 04 2022,offensive,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,highly,positive
169,KaiserThorin,Sep 04 2022,skilled,positive
169,KaiserThorin,Sep 04 2022,6man,positive
169,KaiserThorin,Sep 04 2022,group,positive
169,KaiserThorin,Sep 04 2022,facing,positive
169,KaiserThorin,Sep 04 2022,zerg,positive
169,KaiserThorin,Sep 04 2022,raid,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,defensive,positive
169,KaiserThorin,Sep 04 2022,raid,positive
169,KaiserThorin,Sep 04 2022,low-geared,positive
169,KaiserThorin,Sep 04 2022,freeps,positive
169,KaiserThorin,Sep 04 2022,boost,positive
169,KaiserThorin,Sep 04 2022,defensive,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,resilience,positive
169,KaiserThorin,Sep 04 2022,substitute,positive
169,KaiserThorin,Sep 04 2022,missing,positive
169,KaiserThorin,Sep 04 2022,loremaster,positive
169,KaiserThorin,Sep 04 2022,counter,positive
169,KaiserThorin,Sep 04 2022,weaver,positive
169,KaiserThorin,Sep 04 2022,skills,positive
169,KaiserThorin,Sep 04 2022,incoming,positive
169,KaiserThorin,Sep 04 2022,healing,positive
169,KaiserThorin,Sep 04 2022,debuffs.With,positive
169,KaiserThorin,Sep 04 2022,said,positive
169,KaiserThorin,Sep 04 2022,course,positive
169,KaiserThorin,Sep 04 2022,anthems,positive
169,KaiserThorin,Sep 04 2022,would,positive
169,KaiserThorin,Sep 04 2022,powerfull,positive
169,KaiserThorin,Sep 04 2022,counter,positive
169,KaiserThorin,Sep 04 2022,anthems,positive
169,KaiserThorin,Sep 04 2022,could,positive
169,KaiserThorin,Sep 04 2022,designed,positive
169,KaiserThorin,Sep 04 2022,improved,positive
169,KaiserThorin,Sep 04 2022,versions,positive
169,KaiserThorin,Sep 04 2022,must,positive
169,KaiserThorin,Sep 04 2022,upgraded,positive
169,KaiserThorin,Sep 04 2022,putting,positive
169,KaiserThorin,Sep 04 2022,lots,positive
169,KaiserThorin,Sep 04 2022,points,positive
169,KaiserThorin,Sep 04 2022,yellow,positive
169,KaiserThorin,Sep 04 2022,tree,positive
169,KaiserThorin,Sep 04 2022,line,positive
169,KaiserThorin,Sep 04 2022,forcing,positive
169,KaiserThorin,Sep 04 2022,spend,positive
169,KaiserThorin,Sep 04 2022,points,positive
169,KaiserThorin,Sep 04 2022,thoughtful,positive
169,KaiserThorin,Sep 04 2022,blue,positive
169,KaiserThorin,Sep 04 2022,tree,positive
169,KaiserThorin,Sep 04 2022,red,positive
169,KaiserThorin,Sep 04 2022,tree,positive
169,KaiserThorin,Sep 04 2022,Therefore,positive
169,KaiserThorin,Sep 04 2022,weak,positive
169,KaiserThorin,Sep 04 2022,version,positive
169,KaiserThorin,Sep 04 2022,anthems,positive
169,KaiserThorin,Sep 04 2022,could,positive
169,KaiserThorin,Sep 04 2022,part,positive
169,KaiserThorin,Sep 04 2022,minstrel,positive
169,KaiserThorin,Sep 04 2022,base,positive
169,KaiserThorin,Sep 04 2022,toolkit,positive
169,KaiserThorin,Sep 04 2022,available,positive
169,KaiserThorin,Sep 04 2022,every,positive
169,KaiserThorin,Sep 04 2022,skill,positive
169,KaiserThorin,Sep 04 2022,tree.The,positive
169,KaiserThorin,Sep 04 2022,weak,positive
169,KaiserThorin,Sep 04 2022,version,positive
169,KaiserThorin,Sep 04 2022,Anthems,positive
169,KaiserThorin,Sep 04 2022,could,positive
169,KaiserThorin,Sep 04 2022,look,positive
169,KaiserThorin,Sep 04 2022,like,positive
169,KaiserThorin,Sep 04 2022,-Anthem,positive
169,KaiserThorin,Sep 04 2022,Offensive,positive
169,KaiserThorin,Sep 04 2022,5,positive
169,KaiserThorin,Sep 04 2022,Physical,positive
169,KaiserThorin,Sep 04 2022,Tactical,positive
169,KaiserThorin,Sep 04 2022,Damage,positive
169,KaiserThorin,Sep 04 2022,Increase-Anthem,positive
169,KaiserThorin,Sep 04 2022,Defensive,positive
169,KaiserThorin,Sep 04 2022,50000,positive
169,KaiserThorin,Sep 04 2022,Physical,positive
169,KaiserThorin,Sep 04 2022,Mitigation,positive
169,KaiserThorin,Sep 04 2022,80000,positive
169,KaiserThorin,Sep 04 2022,Tactical,positive
169,KaiserThorin,Sep 04 2022,Mitigation-Anthem,positive
169,KaiserThorin,Sep 04 2022,Resilience,positive
169,KaiserThorin,Sep 04 2022,150000,positive
169,KaiserThorin,Sep 04 2022,Resistance,positive
169,KaiserThorin,Sep 04 2022,Rating,positive
169,KaiserThorin,Sep 04 2022,5,positive
169,KaiserThorin,Sep 04 2022,Incoming,positive
169,KaiserThorin,Sep 04 2022,HealingFor,positive
169,KaiserThorin,Sep 04 2022,cash-out,positive
169,KaiserThorin,Sep 04 2022,effects,positive
169,KaiserThorin,Sep 04 2022,anthems,positive
169,KaiserThorin,Sep 04 2022,playing,positive
169,KaiserThorin,Sep 04 2022,coda,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,offensive,positive
169,KaiserThorin,Sep 04 2022,could,positive
169,KaiserThorin,Sep 04 2022,provide,positive
169,KaiserThorin,Sep 04 2022,100,positive
169,KaiserThorin,Sep 04 2022,crit,positive
169,KaiserThorin,Sep 04 2022,chance,positive
169,KaiserThorin,Sep 04 2022,coda,positive
169,KaiserThorin,Sep 04 2022,like,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,war,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,defensive,positive
169,KaiserThorin,Sep 04 2022,self,positive
169,KaiserThorin,Sep 04 2022,hot,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,resilience,positive
169,KaiserThorin,Sep 04 2022,power,positive
169,KaiserThorin,Sep 04 2022,time,positive
169,KaiserThorin,Sep 04 2022,like,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,composure.Of,positive
169,KaiserThorin,Sep 04 2022,course,positive
169,KaiserThorin,Sep 04 2022,n't,positive
169,KaiserThorin,Sep 04 2022,forget,positive
169,KaiserThorin,Sep 04 2022,Anthem,positive
169,KaiserThorin,Sep 04 2022,Third,positive
169,KaiserThorin,Sep 04 2022,Age,positive
169,KaiserThorin,Sep 04 2022,important,positive
169,KaiserThorin,Sep 04 2022,dps,positive
169,KaiserThorin,Sep 04 2022,minstrels,positive
169,KaiserThorin,Sep 04 2022,really,positive
169,KaiserThorin,Sep 04 2022,like,positive
169,KaiserThorin,Sep 04 2022,``,positive
169,KaiserThorin,Sep 04 2022,Anthem,positive
169,KaiserThorin,Sep 04 2022,Third,positive
169,KaiserThorin,Sep 04 2022,Age,positive
169,KaiserThorin,Sep 04 2022,Dissonance,positive
169,KaiserThorin,Sep 04 2022,'',positive
169,KaiserThorin,Sep 04 2022,beta,positive
169,KaiserThorin,Sep 04 2022,think,positive
169,KaiserThorin,Sep 04 2022,included,positive
169,KaiserThorin,Sep 04 2022,toolkit,positive
169,KaiserThorin,Sep 04 2022,Tho,positive
169,KaiserThorin,Sep 04 2022,might,positive
169,KaiserThorin,Sep 04 2022,part,positive
169,KaiserThorin,Sep 04 2022,base,positive
169,KaiserThorin,Sep 04 2022,toolkit,positive
169,KaiserThorin,Sep 04 2022,made,positive
169,KaiserThorin,Sep 04 2022,available,positive
169,KaiserThorin,Sep 04 2022,putting,positive
169,KaiserThorin,Sep 04 2022,points,positive
169,KaiserThorin,Sep 04 2022,red,positive
169,KaiserThorin,Sep 04 2022,tree,positive
169,KaiserThorin,Sep 04 2022,line,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,war,positive
169,KaiserThorin,Sep 04 2022,never,positive
169,KaiserThorin,Sep 04 2022,friend,positive
169,KaiserThorin,Sep 04 2022,putting,positive
169,KaiserThorin,Sep 04 2022,points,positive
169,KaiserThorin,Sep 04 2022,red,positive
169,KaiserThorin,Sep 04 2022,tree,positive
169,KaiserThorin,Sep 04 2022,get,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,war,positive
169,KaiserThorin,Sep 04 2022,Anthem,positive
169,KaiserThorin,Sep 04 2022,Third,positive
169,KaiserThorin,Sep 04 2022,Age,positive
169,KaiserThorin,Sep 04 2022,part,positive
169,KaiserThorin,Sep 04 2022,red,positive
169,KaiserThorin,Sep 04 2022,tree,positive
169,KaiserThorin,Sep 04 2022,skill,positive
169,KaiserThorin,Sep 04 2022,line.One,positive
169,KaiserThorin,Sep 04 2022,question,positive
169,KaiserThorin,Sep 04 2022,remains,positive
169,KaiserThorin,Sep 04 2022,'s,positive
169,KaiserThorin,Sep 04 2022,Anthem,positive
169,KaiserThorin,Sep 04 2022,Third,positive
169,KaiserThorin,Sep 04 2022,Age,positive
169,KaiserThorin,Sep 04 2022,Resonance,positive
169,KaiserThorin,Sep 04 2022,Anthem,positive
169,KaiserThorin,Sep 04 2022,always,positive
169,KaiserThorin,Sep 04 2022,important,positive
169,KaiserThorin,Sep 04 2022,part,positive
169,KaiserThorin,Sep 04 2022,improving,positive
169,KaiserThorin,Sep 04 2022,healing,positive
169,KaiserThorin,Sep 04 2022,output,positive
169,KaiserThorin,Sep 04 2022,possible,positive
169,KaiserThorin,Sep 04 2022,upcoming,positive
169,KaiserThorin,Sep 04 2022,changes,positive
169,KaiserThorin,Sep 04 2022,skill,positive
169,KaiserThorin,Sep 04 2022,induction,positive
169,KaiserThorin,Sep 04 2022,reduction,positive
169,KaiserThorin,Sep 04 2022,plenty,positive
169,KaiserThorin,Sep 04 2022,available,positive
169,KaiserThorin,Sep 04 2022,options,positive
169,KaiserThorin,Sep 04 2022,reducing,positive
169,KaiserThorin,Sep 04 2022,skill,positive
169,KaiserThorin,Sep 04 2022,enduction,positive
169,KaiserThorin,Sep 04 2022,maybe,positive
169,KaiserThorin,Sep 04 2022,Anthem,positive
169,KaiserThorin,Sep 04 2022,loss,positive
169,KaiserThorin,Sep 04 2022,importance,positive
169,KaiserThorin,Sep 04 2022,proposed,positive
169,KaiserThorin,Sep 04 2022,idea,positive
169,KaiserThorin,Sep 04 2022,trait,positive
169,KaiserThorin,Sep 04 2022,red,positive
169,KaiserThorin,Sep 04 2022,line,positive
169,KaiserThorin,Sep 04 2022,get,positive
169,KaiserThorin,Sep 04 2022,Anthem,positive
169,KaiserThorin,Sep 04 2022,even,positive
169,KaiserThorin,Sep 04 2022,``,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,third,positive
169,KaiserThorin,Sep 04 2022,age,positive
169,KaiserThorin,Sep 04 2022,resonance,positive
169,KaiserThorin,Sep 04 2022,'',positive
169,KaiserThorin,Sep 04 2022,offers,positive
169,KaiserThorin,Sep 04 2022,less,positive
169,KaiserThorin,Sep 04 2022,group,positive
169,KaiserThorin,Sep 04 2022,bail-out,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,provide,positive
169,KaiserThorin,Sep 04 2022,little,positive
169,KaiserThorin,Sep 04 2022,bit,positive
169,KaiserThorin,Sep 04 2022,healing,positive
169,KaiserThorin,Sep 04 2022,save,positive
169,KaiserThorin,Sep 04 2022,tank,positive
169,KaiserThorin,Sep 04 2022,instant,positive
169,KaiserThorin,Sep 04 2022,cast,positive
169,KaiserThorin,Sep 04 2022,bolster,positive
169,KaiserThorin,Sep 04 2022,healing,positive
169,KaiserThorin,Sep 04 2022,anthem,positive
169,KaiserThorin,Sep 04 2022,would,positive
169,KaiserThorin,Sep 04 2022,surely,positive
169,KaiserThorin,Sep 04 2022,receive,positive
169,KaiserThorin,Sep 04 2022,downgrade.So,positive
169,KaiserThorin,Sep 04 2022,'s,positive
169,KaiserThorin,Sep 04 2022,proposed,positive
169,KaiserThorin,Sep 04 2022,idea,positive
169,KaiserThorin,Sep 04 2022,changing,positive
169,KaiserThorin,Sep 04 2022,anthems,positive
169,KaiserThorin,Sep 04 2022,hope,positive
169,KaiserThorin,Sep 04 2022,find,positive
169,KaiserThorin,Sep 04 2022,interesting,positive
169,KaiserThorin,Sep 04 2022,may,positive
169,KaiserThorin,Sep 04 2022,discuss,positive
170,DoRonRon,Sep 04 2022,'s,negative
170,DoRonRon,Sep 04 2022,ultimately,negative
170,DoRonRon,Sep 04 2022,every,negative
170,DoRonRon,Sep 04 2022,dodgy,negative
170,DoRonRon,Sep 04 2022,thing,negative
170,DoRonRon,Sep 04 2022,gains,negative
170,DoRonRon,Sep 04 2022,acceptance,negative
170,DoRonRon,Sep 04 2022,RNG,negative
170,DoRonRon,Sep 04 2022,BiS,negative
170,DoRonRon,Sep 04 2022,painful,negative
170,DoRonRon,Sep 04 2022,instance,negative
170,DoRonRon,Sep 04 2022,virtues,negative
170,DoRonRon,Sep 04 2022,BBs,negative
170,DoRonRon,Sep 04 2022,new,negative
170,DoRonRon,Sep 04 2022,LI,negative
170,DoRonRon,Sep 04 2022,base,negative
170,DoRonRon,Sep 04 2022,dps,negative
170,DoRonRon,Sep 04 2022,new,negative
170,DoRonRon,Sep 04 2022,traceries,negative
170,DoRonRon,Sep 04 2022,break,negative
170,DoRonRon,Sep 04 2022,game,negative
170,DoRonRon,Sep 04 2022,mechanics/ai,negative
170,DoRonRon,Sep 04 2022,``,negative
170,DoRonRon,Sep 04 2022,metrics,negative
170,DoRonRon,Sep 04 2022,'',negative
170,DoRonRon,Sep 04 2022,CM,negative
170,DoRonRon,Sep 04 2022,offer,negative
170,DoRonRon,Sep 04 2022,``,negative
170,DoRonRon,Sep 04 2022,seems,negative
170,DoRonRon,Sep 04 2022,popular,negative
170,DoRonRon,Sep 04 2022,'',negative
170,DoRonRon,Sep 04 2022,prior,negative
170,DoRonRon,Sep 04 2022,content,negative
170,DoRonRon,Sep 04 2022,got,negative
170,DoRonRon,Sep 04 2022,``,negative
170,DoRonRon,Sep 04 2022,cancelled,negative
170,DoRonRon,Sep 04 2022,'',negative
170,DoRonRon,Sep 04 2022,``,negative
170,DoRonRon,Sep 04 2022,inducement,negative
170,DoRonRon,Sep 04 2022,'',negative
170,DoRonRon,Sep 04 2022,supplied,negative
170,DoRonRon,Sep 04 2022,clawback,negative
170,DoRonRon,Sep 04 2022,see,negative
170,DoRonRon,Sep 04 2022,fall,negative
170,DoRonRon,Sep 04 2022,even,negative
170,DoRonRon,Sep 04 2022,behind,negative
170,DoRonRon,Sep 04 2022,engaged.How,negative
170,DoRonRon,Sep 04 2022,many,negative
170,DoRonRon,Sep 04 2022,us,negative
170,DoRonRon,Sep 04 2022,resources,negative
170,DoRonRon,Sep 04 2022,cash,negative
170,DoRonRon,Sep 04 2022,otherwise,negative
170,DoRonRon,Sep 04 2022,discover,negative
170,DoRonRon,Sep 04 2022,best,negative
170,DoRonRon,Sep 04 2022,builds,negative
170,DoRonRon,Sep 04 2022,play,negative
170,DoRonRon,Sep 04 2022,way,negative
170,DoRonRon,Sep 04 2022,Red,negative
170,DoRonRon,Sep 04 2022,mini,negative
170,DoRonRon,Sep 04 2022,gets,negative
170,DoRonRon,Sep 04 2022,raid,negative
170,DoRonRon,Sep 04 2022,slot,negative
170,DoRonRon,Sep 04 2022,healing,negative
170,DoRonRon,Sep 04 2022,mini,negative
170,DoRonRon,Sep 04 2022,becomes,negative
170,DoRonRon,Sep 04 2022,pariah,negative
170,DoRonRon,Sep 04 2022,groups,negative
170,DoRonRon,Sep 04 2022,'s,negative
170,DoRonRon,Sep 04 2022,player,negative
170,DoRonRon,Sep 04 2022,perception,negative
170,DoRonRon,Sep 04 2022,Mini,negative
170,DoRonRon,Sep 04 2022,heal,negative
170,DoRonRon,Sep 04 2022,Guard,negative
170,DoRonRon,Sep 04 2022,tank,negative
170,DoRonRon,Sep 04 2022,end,negative
170,DoRonRon,Sep 04 2022,of.Survivability,negative
170,DoRonRon,Sep 04 2022,movement,negative
170,DoRonRon,Sep 04 2022,Stood,negative
170,DoRonRon,Sep 04 2022,place,negative
170,DoRonRon,Sep 04 2022,like,negative
170,DoRonRon,Sep 04 2022,lemon,negative
170,DoRonRon,Sep 04 2022,always,negative
170,DoRonRon,Sep 04 2022,move,negative
170,DoRonRon,Sep 04 2022,skills,negative
170,DoRonRon,Sep 04 2022,developed,negative
170,DoRonRon,Sep 04 2022,years,negative
170,DoRonRon,Sep 04 2022,pull,negative
170,DoRonRon,Sep 04 2022,adds,negative
170,DoRonRon,Sep 04 2022,Good,negative
170,DoRonRon,Sep 04 2022,grief,negative
170,DoRonRon,Sep 04 2022,added,negative
170,DoRonRon,Sep 04 2022,in-combat,negative
170,DoRonRon,Sep 04 2022,run,negative
170,DoRonRon,Sep 04 2022,speed,negative
170,DoRonRon,Sep 04 2022,craft,negative
170,DoRonRon,Sep 04 2022,recipe,negative
170,DoRonRon,Sep 04 2022,need,negative
170,DoRonRon,Sep 04 2022,add,negative
170,DoRonRon,Sep 04 2022,self/group,negative
170,DoRonRon,Sep 04 2022,buff,negative
170,DoRonRon,Sep 04 2022,makes,negative
170,DoRonRon,Sep 04 2022,Deadly,negative
170,DoRonRon,Sep 04 2022,LSs,negative
170,DoRonRon,Sep 04 2022,rather,negative
170,DoRonRon,Sep 04 2022,pathetic,negative
170,DoRonRon,Sep 04 2022,kiter.All,negative
170,DoRonRon,Sep 04 2022,explanations,negative
170,DoRonRon,Sep 04 2022,OP,negative
170,DoRonRon,Sep 04 2022,replied,negative
170,DoRonRon,Sep 04 2022,could,negative
170,DoRonRon,Sep 04 2022,simply,negative
170,DoRonRon,Sep 04 2022,implemented,negative
170,DoRonRon,Sep 04 2022,tweaks,negative
170,DoRonRon,Sep 04 2022,existing,negative
170,DoRonRon,Sep 04 2022,Minstrel,negative
170,DoRonRon,Sep 04 2022,setup,negative
170,DoRonRon,Sep 04 2022,point,negative
170,DoRonRon,Sep 04 2022,making,negative
170,DoRonRon,Sep 04 2022,changes,negative
170,DoRonRon,Sep 04 2022,end,negative
170,DoRonRon,Sep 04 2022,point,negative
170,DoRonRon,Sep 04 2022,deliver,negative
170,DoRonRon,Sep 04 2022,suggesting,negative
170,DoRonRon,Sep 04 2022,loose,negative
170,DoRonRon,Sep 04 2022,lot,negative
170,DoRonRon,Sep 04 2022,peeps,negative
170,DoRonRon,Sep 04 2022,process,negative
170,DoRonRon,Sep 04 2022,Tweaked,negative
170,DoRonRon,Sep 04 2022,Minstrel,negative
170,DoRonRon,Sep 04 2022,skills,negative
170,DoRonRon,Sep 04 2022,bit,negative
170,DoRonRon,Sep 04 2022,great,negative
170,DoRonRon,Sep 04 2022,entry,negative
170,DoRonRon,Sep 04 2022,resume,negative
170,DoRonRon,Sep 04 2022,...,negative
171,gardavil,Sep 04 2022,goal,neutral
171,gardavil,Sep 04 2022,claim,neutral
171,gardavil,Sep 04 2022,...,neutral
171,gardavil,Sep 04 2022,LEAVE,neutral
171,gardavil,Sep 04 2022,make,neutral
171,gardavil,Sep 04 2022,changes,neutral
171,gardavil,Sep 04 2022,Minstrel,neutral
171,gardavil,Sep 04 2022,update,neutral
171,gardavil,Sep 04 2022,please,neutral
171,gardavil,Sep 04 2022,thank,neutral
172,Daguest,Sep 04 2022,Piercing,neutral
172,Daguest,Sep 04 2022,cry,neutral
172,Daguest,Sep 04 2022,stun,neutral
172,Daguest,Sep 04 2022,thing,neutral
172,Daguest,Sep 04 2022,ever,neutral
172,Daguest,Sep 04 2022,since,neutral
172,Daguest,Sep 04 2022,game,neutral
172,Daguest,Sep 04 2022,released,neutral
172,Daguest,Sep 04 2022,years,neutral
172,Daguest,Sep 04 2022,years,neutral
172,Daguest,Sep 04 2022,ago,neutral
172,Daguest,Sep 04 2022,'s,neutral
172,Daguest,Sep 04 2022,core,neutral
172,Daguest,Sep 04 2022,thing,neutral
172,Daguest,Sep 04 2022,Red,neutral
172,Daguest,Sep 04 2022,mini,neutral
172,Daguest,Sep 04 2022,ever,neutral
172,Daguest,Sep 04 2022,since,neutral
172,Daguest,Sep 04 2022,perhaps,neutral
172,Daguest,Sep 04 2022,one,neutral
172,Daguest,Sep 04 2022,first,neutral
172,Daguest,Sep 04 2022,red,neutral
172,Daguest,Sep 04 2022,trait,neutral
172,Daguest,Sep 04 2022,used,neutral
172,Daguest,Sep 04 2022,get.I,neutral
172,Daguest,Sep 04 2022,doubt,neutral
172,Daguest,Sep 04 2022,OP,neutral
172,Daguest,Sep 04 2022,considering,neutral
172,Daguest,Sep 04 2022,nobody,neutral
172,Daguest,Sep 04 2022,noticed,neutral
172,Daguest,Sep 04 2022,strong,neutral
172,Daguest,Sep 04 2022,past,neutral
172,Daguest,Sep 04 2022,14years,neutral
172,Daguest,Sep 04 2022,n't,neutral
172,Daguest,Sep 04 2022,clean,neutral
172,Daguest,Sep 04 2022,corruption,neutral
172,Daguest,Sep 04 2022,long,neutral
172,Daguest,Sep 04 2022,time,neutral
172,Daguest,Sep 04 2022,though,neutral
172,Daguest,Sep 04 2022,'s,neutral
172,Daguest,Sep 04 2022,issue,neutral
172,Daguest,Sep 04 2022,move,neutral
172,Daguest,Sep 04 2022,corruption,neutral
172,Daguest,Sep 04 2022,cleaning,neutral
172,Daguest,Sep 04 2022,another,neutral
172,Daguest,Sep 04 2022,skill,neutral
172,Daguest,Sep 04 2022,rest,neutral
172,Daguest,Sep 04 2022,ca,neutral
172,Daguest,Sep 04 2022,n't,neutral
172,Daguest,Sep 04 2022,say,neutral
172,Daguest,Sep 04 2022,never,neutral
